0, 0, 0, 0, 0, 0, -0.103478, -3.15911, 8.15931, -0.0664428, -0.100056, -0.0547522
0, 0, 0, 0, -90, 0, -2.43719, -3.12719, 5.04637, -0.066558, -0.0695846, -0.0553411
0, 0, 0, 0, -90, 90, 0.328856, -0.373176, 4.96583, -0.130607, -0.00621776, 0.0149366
0, 0, 0, 0, -90, 180, 3.17553, -3.10527, 5.0166, -0.0667705, 0.0560501, -0.0538569
0, 0, 0, 0, -90, -90, 0.472983, -5.82673, 4.9953, -0.00237363, -0.00740504, -0.124481
0, 0, 0, 0, -45, 0, -1.90299, -3.11759, 7.03626, -0.0664072, -0.112516, -0.0556896
0, 0, 0, 0, -45, 90, 0.293211, -0.8286, 7.02238, -0.120329, -0.0585397, 0.00383335
0, 0, 0, 0, -45, 180, 2.54501, -3.10411, 7.01735, -0.0678467, -0.00496116, -0.0528878
0, 0, 0, 0, -45, -90, 0.509367, -5.37268, 7.02008, -0.0145816, -0.0584479, -0.112204
0, 0, 0, 0, 45, 0, 1.90919, -3.16153, 7.6967, -0.0666922, -0.0387763, -0.054723
0, 0, 0, 0, 45, 90, 0.271436, -4.70049, 7.72901, -0.0313756, -0.0768972, -0.0945795
0, 0, 0, 0, 45, 180, -1.34881, -3.06901, 7.73407, -0.0685955, -0.11224, -0.0528723
0, 0, 0, 0, 45, -90, 0.41115, -1.5216, 7.65844, -0.104351, -0.0749541, -0.0145538
0, -45, 0, 0, -90, 0, -1.26821, -3.10658, 3.23575, -0.065088, 0.00123998, -0.0555316
0, -45, 0, 0, -90, 90, 0.347755, -1.48233, 3.23585, -0.102787, 0.0391497, -0.0141697
0, -45, 0, 0, -90, 180, 2.0525, -3.07002, 3.27199, -0.0657193, 0.0762222, -0.0544891
0, -45, 0, 0, -90, -90, 0.507769, -4.69004, 3.20034, -0.0277119, 0.0388115, -0.0970783
